location,date,vaccine,total_vaccinations
European Union,2023-09-19,Covaxin,178
European Union,2023-09-19,Johnson&Johnson,18699974
European Union,2023-09-19,Moderna,156358037
European Union,2023-09-19,Novavax,309939
European Union,2023-09-19,Oxford/AstraZeneca,67183380
European Union,2023-09-19,Pfizer/BioNTech,651418852
European Union,2023-09-19,Sanofi/GSK,5457
European Union,2023-09-19,Sinopharm/Beijing,2320667
European Union,2023-09-19,Sinovac,10664
European Union,2023-09-19,Sputnik V,1845408
European Union,2023-09-19,Valneva,10193
European Union,2023-09-20,Covaxin,178
European Union,2023-09-20,Johnson&Johnson,18699974
European Union,2023-09-20,Moderna,156358039
European Union,2023-09-20,Novavax,309942
European Union,2023-09-20,Oxford/AstraZeneca,67183380
European Union,2023-09-20,Pfizer/BioNTech,651419835
European Union,2023-09-20,Sanofi/GSK,5457
European Union,2023-09-20,Sinopharm/Beijing,2320667
European Union,2023-09-20,Sinovac,10664
European Union,2023-09-20,Sputnik V,1845408
European Union,2023-09-20,Valneva,10193
European Union,2023-09-21,Covaxin,178
European Union,2023-09-21,Johnson&Johnson,18699974
European Union,2023-09-21,Moderna,156358040
European Union,2023-09-21,Novavax,309948
European Union,2023-09-21,Oxford/AstraZeneca,67183380
European Union,2023-09-21,Pfizer/BioNTech,651421495
European Union,2023-09-21,Sanofi/GSK,5457
European Union,2023-09-21,Sinopharm/Beijing,2320667
European Union,2023-09-21,Sinovac,10664
European Union,2023-09-21,Sputnik V,1845408
European Union,2023-09-21,Valneva,10193
European Union,2023-09-22,Covaxin,178
European Union,2023-09-22,Johnson&Johnson,18699980
European Union,2023-09-22,Moderna,156358069
European Union,2023-09-22,Novavax,309953
European Union,2023-09-22,Oxford/AstraZeneca,67183380
European Union,2023-09-22,Pfizer/BioNTech,664167017
European Union,2023-09-22,Sanofi/GSK,5458
European Union,2023-09-22,Sinopharm/Beijing,2320667
European Union,2023-09-22,Sinovac,10664
European Union,2023-09-22,Sputnik V,1845408
European Union,2023-09-22,Valneva,10193
European Union,2023-09-23,Covaxin,178
European Union,2023-09-23,Johnson&Johnson,18699980
European Union,2023-09-23,Moderna,156358069
European Union,2023-09-23,Novavax,309953
European Union,2023-09-23,Oxford/AstraZeneca,67183380
European Union,2023-09-23,Pfizer/BioNTech,664167071
European Union,2023-09-23,Sanofi/GSK,5458
European Union,2023-09-23,Sinopharm/Beijing,2320667
European Union,2023-09-23,Sinovac,10664
European Union,2023-09-23,Sputnik V,1845408
European Union,2023-09-23,Valneva,10193
European Union,2023-09-24,Covaxin,178
European Union,2023-09-24,Johnson&Johnson,18699980
European Union,2023-09-24,Moderna,156358069
European Union,2023-09-24,Novavax,309953
European Union,2023-09-24,Oxford/AstraZeneca,67183380
European Union,2023-09-24,Pfizer/BioNTech,664167073
European Union,2023-09-24,Sanofi/GSK,5458
European Union,2023-09-24,Sinopharm/Beijing,2320667
European Union,2023-09-24,Sinovac,10664
European Union,2023-09-24,Sputnik V,1845408
European Union,2023-09-24,Valneva,10193
European Union,2023-09-25,Covaxin,178
European Union,2023-09-25,Johnson&Johnson,18699981
European Union,2023-09-25,Moderna,156358075
European Union,2023-09-25,Novavax,309953
European Union,2023-09-25,Oxford/AstraZeneca,67183380
European Union,2023-09-25,Pfizer/BioNTech,664168791
European Union,2023-09-25,Sanofi/GSK,5458
European Union,2023-09-25,Sinopharm/Beijing,2320667
European Union,2023-09-25,Sinovac,10664
European Union,2023-09-25,Sputnik V,1845408
European Union,2023-09-25,Valneva,10193
European Union,2023-09-26,Covaxin,178
European Union,2023-09-26,Johnson&Johnson,18699981
European Union,2023-09-26,Moderna,156358081
European Union,2023-09-26,Novavax,309953
European Union,2023-09-26,Oxford/AstraZeneca,67183380
European Union,2023-09-26,Pfizer/BioNTech,664171651
European Union,2023-09-26,Sanofi/GSK,5458
European Union,2023-09-26,Sinopharm/Beijing,2320667
European Union,2023-09-26,Sinovac,10664
European Union,2023-09-26,Sputnik V,1845408
European Union,2023-09-26,Valneva,10193
European Union,2023-09-27,Covaxin,178
European Union,2023-09-27,Johnson&Johnson,18699981
European Union,2023-09-27,Moderna,156358085
European Union,2023-09-27,Novavax,309964
European Union,2023-09-27,Oxford/AstraZeneca,67183380
European Union,2023-09-27,Pfizer/BioNTech,664174759
European Union,2023-09-27,Sanofi/GSK,5458
European Union,2023-09-27,Sinopharm/Beijing,2320667
European Union,2023-09-27,Sinovac,10664
European Union,2023-09-27,Sputnik V,1845408
European Union,2023-09-27,Valneva,10193
European Union,2023-09-28,Covaxin,178
European Union,2023-09-28,Johnson&Johnson,18699981
European Union,2023-09-28,Moderna,156358098
European Union,2023-09-28,Novavax,309970
European Union,2023-09-28,Oxford/AstraZeneca,67183380
European Union,2023-09-28,Pfizer/BioNTech,664174860
European Union,2023-09-28,Sanofi/GSK,5458
European Union,2023-09-28,Sinopharm/Beijing,2320667
European Union,2023-09-28,Sinovac,10664
European Union,2023-09-28,Sputnik V,1845408
European Union,2023-09-28,Valneva,10193
European Union,2023-09-29,Covaxin,178
European Union,2023-09-29,Johnson&Johnson,18699990
European Union,2023-09-29,Moderna,156358138
European Union,2023-09-29,Novavax,309977
European Union,2023-09-29,Oxford/AstraZeneca,67183381
European Union,2023-09-29,Pfizer/BioNTech,664245845
European Union,2023-09-29,Sanofi/GSK,5458
European Union,2023-09-29,Sinopharm/Beijing,2320667
European Union,2023-09-29,Sinovac,10664
European Union,2023-09-29,Sputnik V,1845408
European Union,2023-09-29,Valneva,10193
European Union,2023-09-30,Covaxin,178
European Union,2023-09-30,Johnson&Johnson,18699990
European Union,2023-09-30,Moderna,156358138
European Union,2023-09-30,Novavax,309977
European Union,2023-09-30,Oxford/AstraZeneca,67183381
European Union,2023-09-30,Pfizer/BioNTech,664245886
European Union,2023-09-30,Sanofi/GSK,5458
European Union,2023-09-30,Sinopharm/Beijing,2320667
European Union,2023-09-30,Sinovac,10664
European Union,2023-09-30,Sputnik V,1845408
European Union,2023-09-30,Valneva,10193
European Union,2023-10-01,Covaxin,178
European Union,2023-10-01,Johnson&Johnson,18699990
European Union,2023-10-01,Moderna,156358138
European Union,2023-10-01,Novavax,309977
European Union,2023-10-01,Oxford/AstraZeneca,67183381
European Union,2023-10-01,Pfizer/BioNTech,664245911
European Union,2023-10-01,Sanofi/GSK,5458
European Union,2023-10-01,Sinopharm/Beijing,2320667
European Union,2023-10-01,Sinovac,10664
European Union,2023-10-01,Sputnik V,1845408
European Union,2023-10-01,Valneva,10193
European Union,2023-10-02,Covaxin,178
European Union,2023-10-02,Johnson&Johnson,18699990
European Union,2023-10-02,Moderna,156358143
European Union,2023-10-02,Novavax,309977
European Union,2023-10-02,Oxford/AstraZeneca,67183381
European Union,2023-10-02,Pfizer/BioNTech,664249312
European Union,2023-10-02,Sanofi/GSK,5458
European Union,2023-10-02,Sinopharm/Beijing,2320667
European Union,2023-10-02,Sinovac,10664
European Union,2023-10-02,Sputnik V,1845408
European Union,2023-10-02,Valneva,10193
European Union,2023-10-03,Covaxin,178
European Union,2023-10-03,Johnson&Johnson,18699990
European Union,2023-10-03,Moderna,156358147
European Union,2023-10-03,Novavax,309977
European Union,2023-10-03,Oxford/AstraZeneca,67183381
European Union,2023-10-03,Pfizer/BioNTech,664254388
European Union,2023-10-03,Sanofi/GSK,5458
European Union,2023-10-03,Sinopharm/Beijing,2320667
European Union,2023-10-03,Sinovac,10664
European Union,2023-10-03,Sputnik V,1845408
European Union,2023-10-03,Valneva,10193
European Union,2023-10-04,Covaxin,178
European Union,2023-10-04,Johnson&Johnson,18699990
European Union,2023-10-04,Moderna,156358152
European Union,2023-10-04,Novavax,309977
European Union,2023-10-04,Oxford/AstraZeneca,67183381
European Union,2023-10-04,Pfizer/BioNTech,664260753
European Union,2023-10-04,Sanofi/GSK,5458
European Union,2023-10-04,Sinopharm/Beijing,2320667
European Union,2023-10-04,Sinovac,10664
European Union,2023-10-04,Sputnik V,1845408
European Union,2023-10-04,Valneva,10193
European Union,2023-10-05,Covaxin,178
European Union,2023-10-05,Johnson&Johnson,18699990
European Union,2023-10-05,Moderna,156358159
European Union,2023-10-05,Novavax,309977
European Union,2023-10-05,Oxford/AstraZeneca,67183381
European Union,2023-10-05,Pfizer/BioNTech,664267976
European Union,2023-10-05,Sanofi/GSK,5458
European Union,2023-10-05,Sinopharm/Beijing,2320667
European Union,2023-10-05,Sinovac,10664
European Union,2023-10-05,Sputnik V,1845408
European Union,2023-10-05,Valneva,10193
European Union,2023-10-06,Covaxin,178
European Union,2023-10-06,Johnson&Johnson,18699990
European Union,2023-10-06,Moderna,156358192
European Union,2023-10-06,Novavax,309977
European Union,2023-10-06,Oxford/AstraZeneca,67183381
European Union,2023-10-06,Pfizer/BioNTech,664274771
European Union,2023-10-06,Sanofi/GSK,5458
European Union,2023-10-06,Sinopharm/Beijing,2320667
European Union,2023-10-06,Sinovac,10664
European Union,2023-10-06,Sputnik V,1845408
European Union,2023-10-06,Valneva,10193
European Union,2023-10-07,Covaxin,178
European Union,2023-10-07,Johnson&Johnson,18699990
European Union,2023-10-07,Moderna,156358192
European Union,2023-10-07,Novavax,309977
European Union,2023-10-07,Oxford/AstraZeneca,67183381
European Union,2023-10-07,Pfizer/BioNTech,664274833
European Union,2023-10-07,Sanofi/GSK,5458
European Union,2023-10-07,Sinopharm/Beijing,2320667
European Union,2023-10-07,Sinovac,10664
European Union,2023-10-07,Sputnik V,1845408
European Union,2023-10-07,Valneva,10193
European Union,2023-10-08,Covaxin,178
European Union,2023-10-08,Johnson&Johnson,18699990
European Union,2023-10-08,Moderna,156358192
European Union,2023-10-08,Novavax,309977
European Union,2023-10-08,Oxford/AstraZeneca,67183381
European Union,2023-10-08,Pfizer/BioNTech,664274860
European Union,2023-10-08,Sanofi/GSK,5458
European Union,2023-10-08,Sinopharm/Beijing,2320667
European Union,2023-10-08,Sinovac,10664
European Union,2023-10-08,Sputnik V,1845408
European Union,2023-10-08,Valneva,10193
European Union,2023-10-09,Covaxin,178
European Union,2023-10-09,Johnson&Johnson,18699990
European Union,2023-10-09,Moderna,156358203
European Union,2023-10-09,Novavax,309977
European Union,2023-10-09,Oxford/AstraZeneca,67183381
European Union,2023-10-09,Pfizer/BioNTech,664282008
European Union,2023-10-09,Sanofi/GSK,5458
European Union,2023-10-09,Sinopharm/Beijing,2320667
European Union,2023-10-09,Sinovac,10664
European Union,2023-10-09,Sputnik V,1845408
European Union,2023-10-09,Valneva,10193
European Union,2023-10-10,Covaxin,178
European Union,2023-10-10,Johnson&Johnson,18699990
European Union,2023-10-10,Moderna,156358206
European Union,2023-10-10,Novavax,309977
European Union,2023-10-10,Oxford/AstraZeneca,67183381
European Union,2023-10-10,Pfizer/BioNTech,664291455
European Union,2023-10-10,Sanofi/GSK,5458
European Union,2023-10-10,Sinopharm/Beijing,2320667
European Union,2023-10-10,Sinovac,10664
European Union,2023-10-10,Sputnik V,1845408
European Union,2023-10-10,Valneva,10193
European Union,2023-10-11,Covaxin,178
European Union,2023-10-11,Johnson&Johnson,18699990
European Union,2023-10-11,Moderna,156358216
European Union,2023-10-11,Novavax,309977
European Union,2023-10-11,Oxford/AstraZeneca,67183381
European Union,2023-10-11,Pfizer/BioNTech,664302110
European Union,2023-10-11,Sanofi/GSK,5458
European Union,2023-10-11,Sinopharm/Beijing,2320667
European Union,2023-10-11,Sinovac,10664
European Union,2023-10-11,Sputnik V,1845408
European Union,2023-10-11,Valneva,10193
European Union,2023-10-12,Covaxin,178
European Union,2023-10-12,Johnson&Johnson,18699990
European Union,2023-10-12,Moderna,156358239
European Union,2023-10-12,Novavax,309977
European Union,2023-10-12,Oxford/AstraZeneca,67183381
European Union,2023-10-12,Pfizer/BioNTech,664312683
European Union,2023-10-12,Sanofi/GSK,5458
European Union,2023-10-12,Sinopharm/Beijing,2320667
European Union,2023-10-12,Sinovac,10664
European Union,2023-10-12,Sputnik V,1845408
European Union,2023-10-12,Valneva,10193
European Union,2023-10-13,Covaxin,178
European Union,2023-10-13,Johnson&Johnson,18699990
European Union,2023-10-13,Moderna,156358249
European Union,2023-10-13,Novavax,309977
European Union,2023-10-13,Oxford/AstraZeneca,67183381
European Union,2023-10-13,Pfizer/BioNTech,664321325
European Union,2023-10-13,Sanofi/GSK,5458
European Union,2023-10-13,Sinopharm/Beijing,2320667
European Union,2023-10-13,Sinovac,10664
European Union,2023-10-13,Sputnik V,1845408
European Union,2023-10-13,Valneva,10193
European Union,2023-10-14,Covaxin,178
European Union,2023-10-14,Johnson&Johnson,18699990
European Union,2023-10-14,Moderna,156358249
European Union,2023-10-14,Novavax,309977
European Union,2023-10-14,Oxford/AstraZeneca,67183381
European Union,2023-10-14,Pfizer/BioNTech,664321405
European Union,2023-10-14,Sanofi/GSK,5458
European Union,2023-10-14,Sinopharm/Beijing,2320667
European Union,2023-10-14,Sinovac,10664
European Union,2023-10-14,Sputnik V,1845408
European Union,2023-10-14,Valneva,10193
European Union,2023-10-15,Covaxin,178
European Union,2023-10-15,Johnson&Johnson,18699990
European Union,2023-10-15,Moderna,156358249
European Union,2023-10-15,Novavax,309977
European Union,2023-10-15,Oxford/AstraZeneca,67183381
European Union,2023-10-15,Pfizer/BioNTech,664321466
European Union,2023-10-15,Sanofi/GSK,5458
European Union,2023-10-15,Sinopharm/Beijing,2320667
European Union,2023-10-15,Sinovac,10664
European Union,2023-10-15,Sputnik V,1845408
European Union,2023-10-15,Valneva,10193
European Union,2023-10-16,Covaxin,178
European Union,2023-10-16,Johnson&Johnson,18699990
European Union,2023-10-16,Moderna,156358264
European Union,2023-10-16,Novavax,309977
European Union,2023-10-16,Oxford/AstraZeneca,67183381
European Union,2023-10-16,Pfizer/BioNTech,664329758
European Union,2023-10-16,Sanofi/GSK,5458
European Union,2023-10-16,Sinopharm/Beijing,2320667
European Union,2023-10-16,Sinovac,10664
European Union,2023-10-16,Sputnik V,1845408
European Union,2023-10-16,Valneva,10193
European Union,2023-10-17,Covaxin,178
European Union,2023-10-17,Johnson&Johnson,18699990
European Union,2023-10-17,Moderna,156358275
European Union,2023-10-17,Novavax,309977
European Union,2023-10-17,Oxford/AstraZeneca,67183381
European Union,2023-10-17,Pfizer/BioNTech,664340810
European Union,2023-10-17,Sanofi/GSK,5458
European Union,2023-10-17,Sinopharm/Beijing,2320667
European Union,2023-10-17,Sinovac,10664
European Union,2023-10-17,Sputnik V,1845408
European Union,2023-10-17,Valneva,10193
European Union,2023-10-18,Covaxin,178
European Union,2023-10-18,Johnson&Johnson,18699990
European Union,2023-10-18,Moderna,156358281
European Union,2023-10-18,Novavax,309977
European Union,2023-10-18,Oxford/AstraZeneca,67183381
European Union,2023-10-18,Pfizer/BioNTech,664352884
European Union,2023-10-18,Sanofi/GSK,5458
European Union,2023-10-18,Sinopharm/Beijing,2320667
European Union,2023-10-18,Sinovac,10664
European Union,2023-10-18,Sputnik V,1845408
European Union,2023-10-18,Valneva,10193
European Union,2023-10-19,Covaxin,178
European Union,2023-10-19,Johnson&Johnson,18699990
European Union,2023-10-19,Moderna,156358297
European Union,2023-10-19,Novavax,309977
European Union,2023-10-19,Oxford/AstraZeneca,67183381
European Union,2023-10-19,Pfizer/BioNTech,664365145
European Union,2023-10-19,Sanofi/GSK,5458
European Union,2023-10-19,Sinopharm/Beijing,2320667
European Union,2023-10-19,Sinovac,10664
European Union,2023-10-19,Sputnik V,1845408
European Union,2023-10-19,Valneva,10193
European Union,2023-10-20,Covaxin,178
European Union,2023-10-20,Johnson&Johnson,18699990
European Union,2023-10-20,Moderna,156358305
European Union,2023-10-20,Novavax,309977
European Union,2023-10-20,Oxford/AstraZeneca,67183381
European Union,2023-10-20,Pfizer/BioNTech,664375638
European Union,2023-10-20,Sanofi/GSK,5458
European Union,2023-10-20,Sinopharm/Beijing,2320667
European Union,2023-10-20,Sinovac,10664
European Union,2023-10-20,Sputnik V,1845408
European Union,2023-10-20,Valneva,10193
European Union,2023-10-21,Covaxin,178
European Union,2023-10-21,Johnson&Johnson,18699990
European Union,2023-10-21,Moderna,156358305
European Union,2023-10-21,Novavax,309977
European Union,2023-10-21,Oxford/AstraZeneca,67183381
European Union,2023-10-21,Pfizer/BioNTech,664375844
European Union,2023-10-21,Sanofi/GSK,5458
European Union,2023-10-21,Sinopharm/Beijing,2320667
European Union,2023-10-21,Sinovac,10664
European Union,2023-10-21,Sputnik V,1845408
European Union,2023-10-21,Valneva,10193
European Union,2023-10-22,Covaxin,178
European Union,2023-10-22,Johnson&Johnson,18699990
European Union,2023-10-22,Moderna,156358305
European Union,2023-10-22,Novavax,309977
European Union,2023-10-22,Oxford/AstraZeneca,67183381
European Union,2023-10-22,Pfizer/BioNTech,664375883
European Union,2023-10-22,Sanofi/GSK,5458
European Union,2023-10-22,Sinopharm/Beijing,2320667
European Union,2023-10-22,Sinovac,10664
European Union,2023-10-22,Sputnik V,1845408
European Union,2023-10-22,Valneva,10193
European Union,2023-10-23,Covaxin,178
European Union,2023-10-23,Johnson&Johnson,18699990
European Union,2023-10-23,Moderna,156358312
European Union,2023-10-23,Novavax,309977
European Union,2023-10-23,Oxford/AstraZeneca,67183381
